theta_idx,phi_idx,x_cm,y_cm,z_cm
7,0,128.1326,0.0000,-22.8602
7,1,126.5090,8.2918,-24.1141
7,2,124.1426,16.3437,-25.1836
7,3,121.0988,24.0881,-26.0533
7,4,117.4490,31.4704,-26.7159
7,5,113.2670,38.4490,-27.1709
7,6,108.6266,44.9946,-27.4238
7,7,103.5994,51.0896,-27.4839
7,8,98.2536,56.7267,-27.3625
7,9,92.6527,61.9086,-27.0723
7,10,86.8554,66.6465,-26.6256
7,11,80.9139,70.9596,-26.0347
7,12,74.8735,74.8735,-25.3116
7,13,68.7710,78.4183,-24.4682
7,14,62.6346,81.6270,-23.5168
7,15,56.4833,84.5332,-22.4702
7,16,50.3269,87.1688,-21.3418
7,17,44.1673,89.5625,-20.1459
7,18,37.9992,91.7381,-18.8970
7,19,31.8116,93.7139,-17.6103
7,20,25.5897,95.5021,-16.3010
7,21,19.3160,97.1083,-14.9847
7,22,12.9720,98.5322,-13.6772
7,23,6.5391,99.7670,-12.3948
7,24,0.0000,100.8001,-11.1540
7,25,-6.6601,101.6131,-9.9720
7,26,-13.4525,102.1820,-8.8666
7,27,-20.3840,102.4775,-7.8563
7,28,-27.4555,102.4653,-6.9597
7,29,-34.6606,102.1069,-6.1957
7,30,-41.9847,101.3599,-5.5828
7,31,-49.4032,100.1797,-5.1384
7,32,-56.8810,98.5207,-4.8782
7,33,-64.3716,96.3389,-4.8153
7,34,-71.8174,93.5943,-4.9596
7,35,-79.1502,90.2535,-5.3170
7,36,-86.2929,86.2929,-5.8885
7,37,-93.1614,81.7004,-6.6703
7,38,-99.6674,76.4775,-7.6533
7,39,-105.7210,70.6405,-8.8229
7,40,-111.2335,64.2207,-10.1590
7,41,-116.1206,57.2643,-11.6360
7,42,-120.3058,49.8323,-13.2228
7,43,-123.7234,41.9984,-14.8836
7,44,-126.3221,33.8479,-16.5787
7,45,-128.0676,25.4742,-18.2657
7,46,-128.9447,16.9759,-19.9018
7,47,-128.9583,8.4524,-21.4457
7,48,-128.1326,0.0000,-22.8602
7,49,-126.5090,-8.2918,-24.1141
7,50,-124.1426,-16.3437,-25.1836
7,51,-121.0988,-24.0881,-26.0533
7,52,-117.4490,-31.4704,-26.7159
7,53,-113.2670,-38.4490,-27.1709
7,54,-108.6266,-44.9946,-27.4238
7,55,-103.5994,-51.0896,-27.4839
7,56,-98.2536,-56.7267,-27.3625
7,57,-92.6527,-61.9086,-27.0723
7,58,-86.8554,-66.6465,-26.6256
7,59,-80.9139,-70.9596,-26.0347
7,60,-74.8735,-74.8735,-25.3116
7,61,-68.7710,-78.4183,-24.4682
7,62,-62.6346,-81.6270,-23.5168
7,63,-56.4833,-84.5332,-22.4702
7,64,-50.3269,-87.1688,-21.3418
7,65,-44.1673,-89.5625,-20.1459
7,66,-37.9992,-91.7381,-18.8970
7,67,-31.8116,-93.7139,-17.6103
7,68,-25.5897,-95.5021,-16.3010
7,69,-19.3160,-97.1083,-14.9847
7,70,-12.9720,-98.5322,-13.6772
7,71,-6.5391,-99.7670,-12.3948
7,72,-0.0000,-100.8001,-11.1540
7,73,6.6601,-101.6131,-9.9720
7,74,13.4525,-102.1820,-8.8666
7,75,20.3840,-102.4775,-7.8563
7,76,27.4555,-102.4653,-6.9597
7,77,34.6606,-102.1069,-6.1957
7,78,41.9847,-101.3599,-5.5828
7,79,49.4032,-100.1797,-5.1384
7,80,56.8810,-98.5207,-4.8782
7,81,64.3716,-96.3389,-4.8153
7,82,71.8174,-93.5943,-4.9596
7,83,79.1502,-90.2535,-5.3170
7,84,86.2929,-86.2929,-5.8885
7,85,93.1614,-81.7004,-6.6703
7,86,99.6674,-76.4775,-7.6533
7,87,105.7210,-70.6405,-8.8229
7,88,111.2335,-64.2207,-10.1590
7,89,116.1206,-57.2643,-11.6360
7,90,120.3058,-49.8323,-13.2228
7,91,123.7234,-41.9984,-14.8836
7,92,126.3221,-33.8479,-16.5787
7,93,128.0676,-25.4742,-18.2657
7,94,128.9447,-16.9759,-19.9018
7,95,128.9583,-8.4524,-21.4457
8,0,126.6890,0.0000,-25.8121
8,1,124.8674,8.1842,-27.0684
8,2,122.3198,16.1037,-28.1117
8,3,119.1195,23.6943,-28.9281
8,4,115.3440,30.9063,-29.5127
8,5,111.0716,37.7037,-29.8689
8,6,106.3777,44.0631,-30.0062
8,7,101.3334,49.9721,-29.9384
8,8,96.0044,55.4281,-29.6818
8,9,90.4507,60.4372,-29.2528
8,10,84.7266,65.0130,-28.6678
8,11,78.8802,69.1761,-27.9418
8,12,72.9528,72.9528,-27.0888
8,13,66.9783,76.3741,-26.1221
8,14,60.9823,79.4737,-25.0546
8,15,54.9818,82.2861,-23.8995
8,16,48.9852,84.8448,-22.6700
8,17,42.9924,87.1800,-21.3803
8,18,36.9964,89.3173,-20.0445
8,19,30.9843,91.2768,-18.6775
8,20,24.9386,93.0720,-17.2944
8,21,18.8389,94.7097,-15.9108
8,22,12.6636,96.1897,-14.5428
8,23,6.3908,97.5050,-13.2069
8,24,0.0000,98.6418,-11.9206
8,25,-6.5268,99.5800,-10.7019
8,26,-13.2038,100.2930,-9.5701
8,27,-20.0401,100.7486,-8.5448
8,28,-27.0385,100.9089,-7.6467
8,29,-34.1937,100.7313,-6.8963
8,30,-41.4913,100.1688,-6.3139
8,31,-48.9061,99.1717,-5.9187
8,32,-56.4009,97.6892,-5.7277
8,33,-63.9259,95.6718,-5.7548
8,34,-71.4185,93.0744,-6.0099
8,35,-78.8044,89.8591,-6.4979
8,36,-85.9992,85.9992,-7.2180
8,37,-92.9112,81.4809,-8.1632
8,38,-99.4444,76.3064,-9.3205
8,39,-105.5020,70.4942,-10.6705
8,40,-110.9900,64.0801,-12.1880
8,41,-115.8206,57.1164,-13.8419
8,42,-119.9160,49.6708,-15.5960
8,43,-123.2115,41.8247,-17.4098
8,44,-125.6585,33.6701,-19.2393
8,45,-127.2279,25.3072,-21.0387
8,46,-127.9109,16.8398,-22.7621
8,47,-127.7203,8.3712,-24.3661
8,48,-126.6890,0.0000,-25.8121
8,49,-124.8674,-8.1842,-27.0684
8,50,-122.3198,-16.1037,-28.1117
8,51,-119.1195,-23.6943,-28.9281
8,52,-115.3440,-30.9063,-29.5127
8,53,-111.0716,-37.7037,-29.8689
8,54,-106.3777,-44.0631,-30.0062
8,55,-101.3334,-49.9721,-29.9384
8,56,-96.0044,-55.4281,-29.6818
8,57,-90.4507,-60.4372,-29.2528
8,58,-84.7266,-65.0130,-28.6678
8,59,-78.8802,-69.1761,-27.9418
8,60,-72.9528,-72.9528,-27.0888
8,61,-66.9783,-76.3741,-26.1221
8,62,-60.9823,-79.4737,-25.0546
8,63,-54.9818,-82.2861,-23.8995
8,64,-48.9852,-84.8448,-22.6700
8,65,-42.9924,-87.1800,-21.3803
8,66,-36.9964,-89.3173,-20.0445
8,67,-30.9843,-91.2768,-18.6775
8,68,-24.9386,-93.0720,-17.2944
8,69,-18.8389,-94.7097,-15.9108
8,70,-12.6636,-96.1897,-14.5428
8,71,-6.3908,-97.5050,-13.2069
8,72,-0.0000,-98.6418,-11.9206
8,73,6.5268,-99.5800,-10.7019
8,74,13.2038,-100.2930,-9.5701
8,75,20.0401,-100.7486,-8.5448
8,76,27.0385,-100.9089,-7.6467
8,77,34.1937,-100.7313,-6.8963
8,78,41.4913,-100.1688,-6.3139
8,79,48.9061,-99.1717,-5.9187
8,80,56.4009,-97.6892,-5.7277
8,81,63.9259,-95.6718,-5.7548
8,82,71.4185,-93.0744,-6.0099
8,83,78.8044,-89.8591,-6.4979
8,84,85.9992,-85.9992,-7.2180
8,85,92.9112,-81.4809,-8.1632
8,86,99.4444,-76.3064,-9.3205
8,87,105.5020,-70.4942,-10.6705
8,88,110.9900,-64.0801,-12.1880
8,89,115.8206,-57.1164,-13.8419
8,90,119.9160,-49.6708,-15.5960
8,91,123.2115,-41.8247,-17.4098
8,92,125.6585,-33.6701,-19.2393
8,93,127.2279,-25.3072,-21.0387
8,94,127.9109,-16.8398,-22.7621
8,95,127.7203,-8.3712,-24.3661
9,0,125.1088,0.0000,-28.5481
9,1,123.0867,8.0675,-29.8056
9,2,120.3565,15.8452,-30.8209
9,3,116.9995,23.2726,-31.5821
9,4,113.0999,30.3050,-32.0873
9,5,108.7399,36.9122,-32.3437
9,6,103.9966,43.0768,-32.3650
9,7,98.9405,48.7920,-32.1697
9,8,93.6346,54.0599,-31.7782
9,9,88.1349,58.8898,-31.2112
9,10,82.4910,63.2976,-30.4885
9,11,76.7465,67.3049,-29.6277
9,12,70.9386,70.9386,-28.6450
9,13,65.0979,74.2299,-27.5550
9,14,59.2476,77.2129,-26.3712
9,15,53.4028,79.9229,-25.1071
9,16,47.5705,82.3945,-23.7759
9,17,41.7495,84.6596,-22.3914
9,18,35.9314,86.7460,-20.9676
9,19,30.1014,88.6758,-19.5189
9,20,24.2399,90.4647,-18.0603
9,21,18.3240,92.1209,-16.6071
9,22,12.3286,93.6452,-15.1755
9,23,6.2287,95.0309,-13.7825
9,24,0.0000,96.2633,-12.4458
9,25,-6.3787,97.3208,-11.1846
9,26,-12.9249,98.1745,-10.0193
9,27,-19.6504,98.7890,-8.9712
9,28,-26.5600,99.1231,-8.0626
9,29,-33.6501,99.1299,-7.3164
9,30,-40.9069,98.7581,-6.7551
9,31,-48.3050,97.9528,-6.4000
9,32,-55.8055,96.6580,-6.2701
9,33,-63.3558,94.8186,-6.3808
9,34,-70.8888,92.3840,-6.7425
9,35,-78.3242,89.3116,-7.3598
9,36,-85.5705,85.5705,-8.2302
9,37,-92.5278,81.1447,-9.3440
9,38,-99.0917,76.0357,-10.6839
9,39,-105.1577,70.2641,-12.2253
9,40,-110.6253,63.8696,-13.9370
9,41,-115.4025,56.9102,-15.7815
9,42,-119.4093,49.4610,-17.7165
9,43,-122.5818,41.6109,-19.6955
9,44,-124.8748,33.4601,-21.6696
9,45,-126.2642,25.1155,-23.5887
9,46,-126.7487,16.6868,-25.4041
9,47,-126.3495,8.2814,-27.0704
9,48,-125.1088,0.0000,-28.5481
9,49,-123.0867,-8.0675,-29.8056
9,50,-120.3565,-15.8452,-30.8209
9,51,-116.9995,-23.2726,-31.5821
9,52,-113.0999,-30.3050,-32.0873
9,53,-108.7399,-36.9122,-32.3437
9,54,-103.9966,-43.0768,-32.3650
9,55,-98.9405,-48.7920,-32.1697
9,56,-93.6346,-54.0599,-31.7782
9,57,-88.1349,-58.8898,-31.2112
9,58,-82.4910,-63.2976,-30.4885
9,59,-76.7465,-67.3049,-29.6277
9,60,-70.9386,-70.9386,-28.6450
9,61,-65.0979,-74.2299,-27.5550
9,62,-59.2476,-77.2129,-26.3712
9,63,-53.4028,-79.9229,-25.1071
9,64,-47.5705,-82.3945,-23.7759
9,65,-41.7495,-84.6596,-22.3914
9,66,-35.9314,-86.7460,-20.9676
9,67,-30.1014,-88.6758,-19.5189
9,68,-24.2399,-90.4647,-18.0603
9,69,-18.3240,-92.1209,-16.6071
9,70,-12.3286,-93.6452,-15.1755
9,71,-6.2287,-95.0309,-13.7825
9,72,-0.0000,-96.2633,-12.4458
9,73,6.3787,-97.3208,-11.1846
9,74,12.9249,-98.1745,-10.0193
9,75,19.6504,-98.7890,-8.9712
9,76,26.5600,-99.1231,-8.0626
9,77,33.6501,-99.1299,-7.3164
9,78,40.9069,-98.7581,-6.7551
9,79,48.3050,-97.9528,-6.4000
9,80,55.8055,-96.6580,-6.2701
9,81,63.3558,-94.8186,-6.3808
9,82,70.8888,-92.3840,-6.7425
9,83,78.3242,-89.3116,-7.3598
9,84,85.5705,-85.5705,-8.2302
9,85,92.5278,-81.1447,-9.3440
9,86,99.0917,-76.0357,-10.6839
9,87,105.1577,-70.2641,-12.2253
9,88,110.6253,-63.8696,-13.9370
9,89,115.4025,-56.9102,-15.7815
9,90,119.4093,-49.4610,-17.7165
9,91,122.5818,-41.6109,-19.6955
9,92,124.8748,-33.4601,-21.6696
9,93,126.2642,-25.1155,-23.5887
9,94,126.7487,-16.6868,-25.4041
9,95,126.3495,-8.2814,-27.0704
10,0,123.4373,0.0000,-31.0119
10,1,121.2148,7.9448,-32.2705
10,2,118.3029,15.5749,-33.2573
10,3,114.7910,22.8334,-33.9632
10,4,110.7695,29.6806,-34.3899
10,5,106.3245,36.0923,-34.5484
10,6,101.5349,42.0571,-34.4568
10,7,96.4704,47.5739,-34.1376
10,8,91.1913,52.6493,-33.6155
10,9,85.7495,57.2960,-32.9151
10,10,80.1899,61.5318,-32.0590
10,11,74.5511,65.3795,-31.0676
10,12,68.8662,68.8662,-29.9590
10,13,63.1622,72.0227,-28.7489
10,14,57.4599,74.8832,-27.4518
10,15,51.7727,77.4833,-26.0811
10,16,46.1065,79.8588,-24.6503
10,17,40.4592,82.0431,-23.1729
10,18,34.8214,84.0663,-21.6625
10,19,29.1771,85.9531,-20.1333
10,20,23.5049,87.7215,-18.5999
10,21,17.7792,89.3821,-17.0774
10,22,11.9721,90.9374,-15.5819
10,23,6.0550,92.3811,-14.1302
10,24,0.0000,93.6987,-12.7407
10,25,-6.2179,94.8671,-11.4331
10,26,-12.6196,95.8555,-10.2286
10,27,-19.2200,96.6254,-9.1503
10,28,-26.0265,97.1321,-8.2223
10,29,-33.0372,97.3245,-7.4698
10,30,-40.2396,97.1469,-6.9178
10,31,-47.6080,96.5395,-6.5904
10,32,-55.1029,95.4411,-6.5092
10,33,-62.6691,93.7909,-6.6915
10,34,-70.2356,91.5328,-7.1495
10,35,-77.7167,88.6189,-7.8879
10,36,-85.0137,85.0137,-8.9035
10,37,-92.0185,80.6981,-10.1840
10,38,-98.6179,75.6722,-11.7080
10,39,-104.6986,69.9574,-13.4458
10,40,-110.1529,63.5968,-15.3594
10,41,-114.8832,56.6541,-17.4042
10,42,-118.8068,49.2114,-19.5305
10,43,-121.8600,41.3659,-21.6849
10,44,-124.0008,33.2259,-23.8124
10,45,-125.2107,24.9060,-25.8583
10,46,-125.4963,16.5219,-27.7704
10,47,-124.8878,8.1856,-29.5016
10,48,-123.4373,0.0000,-31.0119
10,49,-121.2148,-7.9448,-32.2705
10,50,-118.3029,-15.5749,-33.2573
10,51,-114.7910,-22.8334,-33.9632
10,52,-110.7695,-29.6806,-34.3899
10,53,-106.3245,-36.0923,-34.5484
10,54,-101.5349,-42.0571,-34.4568
10,55,-96.4704,-47.5739,-34.1376
10,56,-91.1913,-52.6493,-33.6155
10,57,-85.7495,-57.2960,-32.9151
10,58,-80.1899,-61.5318,-32.0590
10,59,-74.5511,-65.3795,-31.0676
10,60,-68.8662,-68.8662,-29.9590
10,61,-63.1622,-72.0227,-28.7489
10,62,-57.4599,-74.8832,-27.4518
10,63,-51.7727,-77.4833,-26.0811
10,64,-46.1065,-79.8588,-24.6503
10,65,-40.4592,-82.0431,-23.1729
10,66,-34.8214,-84.0663,-21.6625
10,67,-29.1771,-85.9531,-20.1333
10,68,-23.5049,-87.7215,-18.5999
10,69,-17.7792,-89.3821,-17.0774
10,70,-11.9721,-90.9374,-15.5819
10,71,-6.0550,-92.3811,-14.1302
10,72,-0.0000,-93.6987,-12.7407
10,73,6.2179,-94.8671,-11.4331
10,74,12.6196,-95.8555,-10.2286
10,75,19.2200,-96.6254,-9.1503
10,76,26.0265,-97.1321,-8.2223
10,77,33.0372,-97.3245,-7.4698
10,78,40.2396,-97.1469,-6.9178
10,79,47.6080,-96.5395,-6.5904
10,80,55.1029,-95.4411,-6.5092
10,81,62.6691,-93.7909,-6.6915
10,82,70.2356,-91.5328,-7.1495
10,83,77.7167,-88.6189,-7.8879
10,84,85.0137,-85.0137,-8.9035
10,85,92.0185,-80.6981,-10.1840
10,86,98.6179,-75.6722,-11.7080
10,87,104.6986,-69.9574,-13.4458
10,88,110.1529,-63.5968,-15.3594
10,89,114.8832,-56.6541,-17.4042
10,90,118.8068,-49.2114,-19.5305
10,91,121.8600,-41.3659,-21.6849
10,92,124.0008,-33.2259,-23.8124
10,93,125.2107,-24.9060,-25.8583
10,94,125.4963,-16.5219,-27.7704
10,95,124.8878,-8.1856,-29.5016
11,0,121.7296,0.0000,-33.1516
11,1,119.3103,7.8200,-34.4131
11,2,116.2203,15.3007,-35.3733
11,3,112.5567,22.3889,-36.0265
11,4,108.4160,29.0500,-36.3784
11,5,103.8884,35.2654,-36.4441
11,6,99.0541,41.0296,-36.2458
11,7,93.9822,46.3469,-35.8102
11,8,88.7305,51.2286,-35.1656
11,9,83.3471,55.6908,-34.3398
11,10,77.8720,59.7533,-33.3585
11,11,72.3391,63.4397,-32.2442
11,12,66.7770,66.7770,-31.0167
11,13,61.2094,69.7959,-29.6930
11,14,55.6542,72.5299,-28.2881
11,15,50.1233,75.0148,-26.8160
11,16,44.6215,77.2868,-25.2902
11,17,39.1464,79.3810,-23.7240
11,18,33.6879,81.3297,-22.1309
11,19,28.2291,83.1602,-20.5247
11,20,22.7472,84.8936,-18.9196
11,21,17.2145,86.5432,-17.3306
11,22,11.6004,88.1138,-15.7732
11,23,5.8727,89.6007,-14.2643
11,24,0.0000,90.9898,-12.8219
11,25,-6.0469,92.2573,-11.4662
11,26,-12.2925,93.3707,-10.2191
11,27,-18.7552,94.2890,-9.1046
11,28,-25.4454,94.9636,-8.1489
11,29,-32.3635,95.3397,-7.3793
11,30,-39.4981,95.3568,-6.8236
11,31,-46.8244,94.9505,-6.5090
11,32,-54.3022,94.0541,-6.4601
11,33,-61.8745,92.6017,-6.6974
11,34,-69.4672,90.5315,-7.2352
11,35,-76.9897,87.7899,-8.0797
11,36,-84.3365,84.3365,-9.2275
11,37,-91.3914,80.1481,-10.6649
11,38,-98.0322,75.2227,-12.3670
11,39,-104.1363,69.5817,-14.2987
11,40,-109.5876,63.2704,-16.4153
11,41,-114.2818,56.3576,-18.6645
11,42,-118.1327,48.9322,-20.9884
11,43,-121.0758,41.0997,-23.3255
11,44,-123.0719,32.9770,-25.6137
11,45,-124.1085,24.6867,-27.7927
11,46,-124.1999,16.3512,-29.8067
11,47,-123.3862,8.0872,-31.6064
11,48,-121.7296,0.0000,-33.1516
11,49,-119.3103,-7.8200,-34.4131
11,50,-116.2203,-15.3007,-35.3733
11,51,-112.5567,-22.3889,-36.0265
11,52,-108.4160,-29.0500,-36.3784
11,53,-103.8884,-35.2654,-36.4441
11,54,-99.0541,-41.0296,-36.2458
11,55,-93.9822,-46.3469,-35.8102
11,56,-88.7305,-51.2286,-35.1656
11,57,-83.3471,-55.6908,-34.3398
11,58,-77.8720,-59.7533,-33.3585
11,59,-72.3391,-63.4397,-32.2442
11,60,-66.7770,-66.7770,-31.0167
11,61,-61.2094,-69.7959,-29.6930
11,62,-55.6542,-72.5299,-28.2881
11,63,-50.1233,-75.0148,-26.8160
11,64,-44.6215,-77.2868,-25.2902
11,65,-39.1464,-79.3810,-23.7240
11,66,-33.6879,-81.3297,-22.1309
11,67,-28.2291,-83.1602,-20.5247
11,68,-22.7472,-84.8936,-18.9196
11,69,-17.2145,-86.5432,-17.3306
11,70,-11.6004,-88.1138,-15.7732
11,71,-5.8727,-89.6007,-14.2643
11,72,-0.0000,-90.9898,-12.8219
11,73,6.0469,-92.2573,-11.4662
11,74,12.2925,-93.3707,-10.2191
11,75,18.7552,-94.2890,-9.1046
11,76,25.4454,-94.9636,-8.1489
11,77,32.3635,-95.3397,-7.3793
11,78,39.4981,-95.3568,-6.8236
11,79,46.8244,-94.9505,-6.5090
11,80,54.3022,-94.0541,-6.4601
11,81,61.8745,-92.6017,-6.6974
11,82,69.4672,-90.5315,-7.2352
11,83,76.9897,-87.7899,-8.0797
11,84,84.3365,-84.3365,-9.2275
11,85,91.3914,-80.1481,-10.6649
11,86,98.0322,-75.2227,-12.3670
11,87,104.1363,-69.5817,-14.2987
11,88,109.5876,-63.2704,-16.4153
11,89,114.2818,-56.3576,-18.6645
11,90,118.1327,-48.9322,-20.9884
11,91,121.0758,-41.0997,-23.3255
11,92,123.0719,-32.9770,-25.6137
11,93,124.1085,-24.6867,-27.7927
11,94,124.1999,-16.3512,-29.8067
11,95,123.3862,-8.0872,-31.6064
12,0,120.0473,0.0000,-34.9233
12,1,117.4386,7.6973,-36.1923
12,2,114.1766,15.0316,-37.1308
12,3,110.3662,21.9532,-37.7371
12,4,106.1097,28.4320,-38.0212
12,5,101.5008,34.4549,-38.0025
12,6,96.6217,40.0220,-37.7073
12,7,91.5410,45.1430,-37.1660
12,8,86.3141,49.8335,-36.4103
12,9,80.9857,54.1129,-35.4707
12,10,75.5914,58.0033,-34.3753
12,11,70.1606,61.5292,-33.1488
12,12,64.7174,64.7174,-31.8122
12,13,59.2818,67.5979,-30.3837
12,14,53.8692,70.2037,-28.8792
12,15,48.4897,72.5700,-27.3130
12,16,43.1473,74.7334,-25.6988
12,17,37.8391,76.7301,-24.0499
12,18,32.5548,78.5943,-22.3797
12,19,27.2772,80.3562,-20.7019
12,20,21.9825,82.0398,-19.0304
12,21,16.6414,83.6620,-17.3797
12,22,11.2208,85.2303,-15.7649
12,23,5.6854,86.7424,-14.2023
12,24,0.0000,88.1856,-12.7096
12,25,-5.8685,89.5362,-11.3065
12,26,-11.9489,90.7605,-10.0154
12,27,-18.2632,91.8154,-8.8610
12,28,-24.8252,92.6491,-7.8706
12,29,-31.6380,93.2027,-7.0738
12,30,-38.6922,93.4113,-6.5011
12,31,-45.9639,93.2055,-6.1829
12,32,-53.4129,92.5139,-6.1476
12,33,-60.9812,91.2649,-6.4192
12,34,-68.5923,89.3912,-7.0152
12,35,-76.1511,86.8337,-7.9443
12,36,-83.5465,83.5465,-9.2043
12,37,-90.6545,79.5018,-10.7808
12,38,-97.3436,74.6944,-12.6465
12,39,-103.4818,69.1443,-14.7615
12,40,-108.9436,62.8986,-17.0748
12,41,-113.6173,56.0299,-19.5261
12,42,-117.4115,48.6334,-22.0483
12,43,-120.2603,40.8229,-24.5716
12,44,-122.1262,32.7236,-27.0256
12,45,-123.0022,24.4667,-29.3435
12,46,-122.9107,16.1815,-31.4649
12,47,-121.9015,7.9898,-33.3383
12,48,-120.0473,0.0000,-34.9233
12,49,-117.4386,-7.6973,-36.1923
12,50,-114.1766,-15.0316,-37.1308
12,51,-110.3662,-21.9532,-37.7371
12,52,-106.1097,-28.4320,-38.0212
12,53,-101.5008,-34.4549,-38.0025
12,54,-96.6217,-40.0220,-37.7073
12,55,-91.5410,-45.1430,-37.1660
12,56,-86.3141,-49.8335,-36.4103
12,57,-80.9857,-54.1129,-35.4707
12,58,-75.5914,-58.0033,-34.3753
12,59,-70.1606,-61.5292,-33.1488
12,60,-64.7174,-64.7174,-31.8122
12,61,-59.2818,-67.5979,-30.3837
12,62,-53.8692,-70.2037,-28.8792
12,63,-48.4897,-72.5700,-27.3130
12,64,-43.1473,-74.7334,-25.6988
12,65,-37.8391,-76.7301,-24.0499
12,66,-32.5548,-78.5943,-22.3797
12,67,-27.2772,-80.3562,-20.7019
12,68,-21.9825,-82.0398,-19.0304
12,69,-16.6414,-83.6620,-17.3797
12,70,-11.2208,-85.2303,-15.7649
12,71,-5.6854,-86.7424,-14.2023
12,72,-0.0000,-88.1856,-12.7096
12,73,5.8685,-89.5362,-11.3065
12,74,11.9489,-90.7605,-10.0154
12,75,18.2632,-91.8154,-8.8610
12,76,24.8252,-92.6491,-7.8706
12,77,31.6380,-93.2027,-7.0738
12,78,38.6922,-93.4113,-6.5011
12,79,45.9639,-93.2055,-6.1829
12,80,53.4129,-92.5139,-6.1476
12,81,60.9812,-91.2649,-6.4192
12,82,68.5923,-89.3912,-7.0152
12,83,76.1511,-86.8337,-7.9443
12,84,83.5465,-83.5465,-9.2043
12,85,90.6545,-79.5018,-10.7808
12,86,97.3436,-74.6944,-12.6465
12,87,103.4818,-69.1443,-14.7615
12,88,108.9436,-62.8986,-17.0748
12,89,113.6173,-56.0299,-19.5261
12,90,117.4115,-48.6334,-22.0483
12,91,120.2603,-40.8229,-24.5716
12,92,122.1262,-32.7236,-27.0256
12,93,123.0022,-24.4667,-29.3435
12,94,122.9107,-16.1815,-31.4649
12,95,121.9015,-7.9898,-33.3383
13,0,118.4540,0.0000,-36.2929
13,1,115.6673,7.5812,-37.5776
13,2,112.2422,14.7770,-38.5032
13,3,108.2912,21.5405,-39.0723
13,4,103.9223,27.8459,-39.2992
13,5,99.2330,33.6851,-39.2079
13,6,94.3071,39.0633,-38.8287
13,7,89.2133,43.9951,-38.1954
13,8,84.0053,48.5005,-37.3426
13,9,78.7249,52.6023,-36.3032
13,10,73.4039,56.3248,-35.1075
13,11,68.0671,59.6933,-33.7815
13,12,62.7348,62.7348,-32.3478
13,13,57.4233,65.4788,-30.8255
13,14,52.1452,67.9569,-29.2313
13,15,46.9088,70.2039,-27.5800
13,16,41.7171,72.2561,-25.8855
13,17,36.5669,74.1503,-24.1614
13,18,31.4480,75.9222,-22.4213
13,19,26.3432,77.6044,-20.6786
13,20,21.2281,79.2243,-18.9472
13,21,16.0725,80.8020,-17.2411
13,22,10.8414,82.3487,-15.5749
13,23,5.4968,83.8653,-13.9639
13,24,0.0000,85.3412,-12.4253
13,25,-5.6862,86.7541,-10.9780
13,26,-11.5947,88.0702,-9.6439
13,27,-17.7519,89.2446,-8.4478
13,28,-24.1752,90.2231,-7.4179
13,29,-30.8710,90.9431,-6.5853
13,30,-37.8323,91.3353,-5.9831
13,31,-45.0368,91.3257,-5.6449
13,32,-52.4451,90.8376,-5.6031
13,33,-59.9988,89.7945,-5.8858
13,34,-67.6195,88.1234,-6.5147
13,35,-75.2091,85.7595,-7.5019
13,36,-82.6512,82.6512,-8.8476
13,37,-89.8148,78.7655,-10.5382
13,38,-96.5599,74.0930,-12.5450
13,39,-102.7446,68.6517,-14.8247
13,40,-108.2336,62.4887,-17.3203
13,41,-112.9066,55.6794,-19.9638
13,42,-116.6660,48.3247,-22.6794
13,43,-119.4428,40.5454,-25.3877
13,44,-121.2005,32.4756,-28.0097
13,45,-121.9365,24.2547,-30.4712
13,46,-121.6805,16.0195,-32.7062
13,47,-120.4920,7.8975,-34.6604
13,48,-118.4540,0.0000,-36.2929
13,49,-115.6673,-7.5812,-37.5776
13,50,-112.2422,-14.7770,-38.5032
13,51,-108.2912,-21.5405,-39.0723
13,52,-103.9223,-27.8459,-39.2992
13,53,-99.2330,-33.6851,-39.2079
13,54,-94.3071,-39.0633,-38.8287
13,55,-89.2133,-43.9951,-38.1954
13,56,-84.0053,-48.5005,-37.3426
13,57,-78.7249,-52.6023,-36.3032
13,58,-73.4039,-56.3248,-35.1075
13,59,-68.0671,-59.6933,-33.7815
13,60,-62.7348,-62.7348,-32.3478
13,61,-57.4233,-65.4788,-30.8255
13,62,-52.1452,-67.9569,-29.2313
13,63,-46.9088,-70.2039,-27.5800
13,64,-41.7171,-72.2561,-25.8855
13,65,-36.5669,-74.1503,-24.1614
13,66,-31.4480,-75.9222,-22.4213
13,67,-26.3432,-77.6044,-20.6786
13,68,-21.2281,-79.2243,-18.9472
13,69,-16.0725,-80.8020,-17.2411
13,70,-10.8414,-82.3487,-15.5749
13,71,-5.4968,-83.8653,-13.9639
13,72,-0.0000,-85.3412,-12.4253
13,73,5.6862,-86.7541,-10.9780
13,74,11.5947,-88.0702,-9.6439
13,75,17.7519,-89.2446,-8.4478
13,76,24.1752,-90.2231,-7.4179
13,77,30.8710,-90.9431,-6.5853
13,78,37.8323,-91.3353,-5.9831
13,79,45.0368,-91.3257,-5.6449
13,80,52.4451,-90.8376,-5.6031
13,81,59.9988,-89.7945,-5.8858
13,82,67.6195,-88.1234,-6.5147
13,83,75.2091,-85.7595,-7.5019
13,84,82.6512,-82.6512,-8.8476
13,85,89.8148,-78.7655,-10.5382
13,86,96.5599,-74.0930,-12.5450
13,87,102.7446,-68.6517,-14.8247
13,88,108.2336,-62.4887,-17.3203
